# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 13.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	01-28-2025
## Columns:
## (1) Operon ID
#(2) Operon name
## (3) First gene-position left
## (4) Last gene-position right
## (5) DNA strand where the operon is coded
## (6) Number of genes contained in the operon
## (7) Name or Blattner number of the gene(s) contained in the operon
## (8) Evidence that support the existence of the operon's TUs
## (9) Evidence confidence level (Confirmed, Strong, Weak)
1)operonId	2)operonName	3)firstGeneLeftPos	4)lastGeneRightPos	5)strand	6)numberOfGenes	7)operonGenes	8)operonEvidence	9)confidenceLevel 
RDBECOLIOPC02670	mfd	1170518	1173964	reverse	1	mfd	[COMP-AINF:W]	W 
RDBECOLIOPC02671	araFGH	1982554	1986128	reverse	3	araF;araG;araH	[EXP-IEP-COREGULATION:W]	W 
RDBECOLIOPC02672	yggE	3067340	3068080	reverse	1	yggE		 
RDBECOLIOPC02674	pspF	1366935	1367912	reverse	1	pspF	[EXP-IDA-BOUNDARIES-DEFINED:W][COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC02675	murR	2544752	2545609	reverse	1	murR	[COMP-AINF:W]	W 
RDBECOLIOPC02681	yajC-secDF	426137	430476	forward	4	tgt;yajC;secD;secF	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	W 
RDBECOLIOPC02682	potFGHI	893784	897929	forward	4	potF;potG;potH;potI	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	S 
RDBECOLIOPC02683	aidB	4414275	4415900	forward	1	aidB		 
RDBECOLIOPC02692	ribA	1338570	1339160	reverse	1	ribA	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC02701	fucPIKUR	2934235	2940099	forward	5	fucP;fucI;fucK;fucU;fucR	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IEP:W]	W 
RDBECOLIOPC02704	alr	4265782	4266861	forward	1	alr	[COMP-AINF:W]	W 
RDBECOLIOPC02708	lsrRK	1598617	1601241	reverse	2	lsrR;lsrK	[EXP-IEP:W][COMP-AINF:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	W 
RDBECOLIOPC02711	ecnAB	4376317	4376699	forward	2	ecnA;ecnB	[COMP-AINF:W][EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	W 
RDBECOLIOPC02712	ampH	395130	396287	reverse	1	ampH	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC02714	gltX	2519257	2520672	reverse	1	gltX	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC02719	lolB-ispE-prs	1260928	1263500	reverse	3	lolB;ispE;prs	[EXP-IEP:W]	W 
RDBECOLIOPC02721	relBE-hokD	1645119	1645872	reverse	3	relB;relE;hokD	[COMP-AINF:W][EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC02722	ydbK-ompN	1435760	1440784	reverse	2	ydbK;ompN	[COMP-AINF:W][EXP-IEP-COREGULATION:W][COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC02725	dcuB-fumB	4345680	4348744	reverse	2	dcuB;fumB	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC02726	pyrLBI	4470986	4472533	reverse	3	pyrL;pyrB;pyrI	[EXP-IEP-COREGULATION:W]	W 
RDBECOLIOPC02730	rutR	1074242	1074880	forward	1	rutR	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC02737	sfsA-dksA	159186	161486	reverse	3	sfsA;dksA;gluQ	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	S 
RDBECOLIOPC02745	tyrTV-tpr	1287087	1287622	reverse	3	tyrT;tyrV;tpr	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC02750	mtr	3304573	3305817	reverse	1	mtr	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC02753	glnS	706093	707757	forward	1	glnS	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	W 
RDBECOLIOPC02755	safA-ydeO	1582926	1583959	reverse	2	safA;ydeO	[EXP-IEP-COREGULATION:W]	W 
RDBECOLIOPC02758	idnDOTR	4490141	4494406	reverse	4	idnD;idnO;idnT;idnR	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	S 
RDBECOLIOPC02761	rrsA-ileT-alaT-rrlA-rrfA	4035531	4040636	forward	5	rrsA;ileT;alaT;rrlA;rrfA	[EXP-IDA-BOUNDARIES-DEFINED:W][IC-ADJ-GENES-SAME-BIO-PROCESS:W]	W 
RDBECOLIOPC02763	ybeD-lipB	661637	662642	reverse	2	ybeD;lipB	[COMP-AINF:W][EXP-IEP-COREGULATION:W]	W 
RDBECOLIOPC02769	mglBAC	2236743	2240348	reverse	3	mglB;mglA;mglC	[EXP-IEP-COREGULATION:W][EXP-IMP-POLAR-MUTATION:S]	W 
RDBECOLIOPC02770	rpoH	3599929	3600783	reverse	1	rpoH	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC02774	dinG-ybiB	833070	836210	forward	2	dinG;ybiB	[COMP-HINF:W][EXP-IEP:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	W 
RDBECOLIOPC02780	csgDEFG	1100851	1103196	reverse	4	csgD;csgE;csgF;csgG	[EXP-IDA-BOUNDARIES-DEFINED:W][IC-ADJ-GENES-SAME-BIO-PROCESS:W]	W 
RDBECOLIOPC02783	yejG	2277893	2278237	reverse	1	yejG	[EXP-IDA-BOUNDARIES-DEFINED:W][COMP-AINF:W]	W 
RDBECOLIOPC02789	ybjC-nfsA-rimK-ybjN	890913	893433	forward	4	ybjC;nfsA;rimK;ybjN	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IEP:W][EXP-IEP-COREGULATION:W]	W 
RDBECOLIOPC02794	mnt-btuF-yadS	177001	179153	reverse	3	mtn;btuF;yadS	[COMP-AINF:W]	W 
RDBECOLIOPC02795	rssAB	1289245	1291255	forward	2	rssA;rssB	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IMP-POLAR-MUTATION:S]	W 
RDBECOLIOPC02796	panD	146314	146694	reverse	1	panD	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC02805	cspA	3720049	3720261	forward	1	cspA	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	W 
RDBECOLIOPC02813	nemRA-gloA	1726023	1728244	forward	3	nemR;nemA;gloA	[COMP-HINF:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IEP-COREGULATION:W]	W 
RDBECOLIOPC02814	rpmH-rnpA	3884336	3884852	forward	2	rpmH;rnpA	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC02816	degQS	3380743	3383267	forward	2	degQ;degS	[COMP-AINF:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	W 
RDBECOLIOPC02818	hslR-hslO	3528669	3530652	forward	3	yrfG;hslR;hslO	[COMP-AINF:W][EXP-IEP-COREGULATION:W]	W 
RDBECOLIOPC02822	micF	2313084	2313176	forward	1	micF	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	W 
RDBECOLIOPC02823	mgtA	4467431	4470321	forward	2	mgtL;mgtA		 
RDBECOLIOPC02825	ppk-ppx	2623044	2626656	forward	2	ppk;ppx	[EXP-IEP-COREGULATION:W][EXP-IMP-POLAR-MUTATION:S]	W 
RDBECOLIOPC02827	fhuF	4604875	4605663	reverse	1	fhuF	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC02829	yeiL	2255355	2256014	forward	1	yeiL	[COMP-HINF:W]	W 
RDBECOLIOPC02830	acrD	2587595	2590708	forward	1	acrD		 
RDBECOLIOPC02831	aroP	120178	121551	reverse	1	aroP	[EXP-IDA-BOUNDARIES-DEFINED:W][COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC02835	ftnB	1986925	1987428	forward	1	ftnB		 
RDBECOLIOPC02836	pfkA	4107552	4108514	forward	1	pfkA	[COMP-AINF:W]	W 
RDBECOLIOPC02837	gntRKU	3575721	3578726	reverse	3	gntR;gntK;gntU	[EXP-IDA-BOUNDARIES-DEFINED:W][IC:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	W 
RDBECOLIOPC02839	osmC	1556625	1557056	forward	1	osmC	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC02840	rclABC	317726	320001	reverse	3	rclA;rclB;rclC	[COMP-AINF:W][EXP-IEP-COREGULATION:W][IC-ADJ-GENES-SAME-BIO-PROCESS:W]	W 
RDBECOLIOPC02843	tig	455133	456431	forward	1	tig	[COMP-AINF:W]	W 
RDBECOLIOPC02845	dhaKLM	1247696	1250838	reverse	3	dhaK;dhaL;dhaM	[EXP-IEP-COREGULATION:W]	W 
RDBECOLIOPC02848	tsr	4591657	4593312	forward	1	tsr	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC02850	ydhYVWXUT	1748747	1754477	reverse	6	ydhY;ydhV;ydhW;ydhX;ydhU;ydhT	[COMP-AINF:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][IC-ADJ-GENES-SAME-BIO-PROCESS:W]	W 
RDBECOLIOPC02852	carAB	29651	34038	forward	2	carA;carB	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IMP-POLAR-MUTATION:S]	S 
RDBECOLIOPC02853	yfaX-rhmD	2358042	2362211	reverse	4	yfaX;rhmD;yfaV;yfaU	[COMP-AINF:W][AS-HYPO:W]	W 
RDBECOLIOPC02855	exuT	3245224	3246522	forward	1	exuT	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IMP:W]	W 
RDBECOLIOPC02866	artPIQM	900866	903734	reverse	4	artP;artI;artQ;artM	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC02867	gadXW	3663890	3667580	reverse	3	gadA;gadX;gadW	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IEP-COREGULATION:W][EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC02872	istR-2	3853118	3853257	reverse	1	istR	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	S 
RDBECOLIOPC02874	srkA-dsbA	4042415	4044044	forward	2	srkA;dsbA	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IMP-POLAR-MUTATION:S]	W 
RDBECOLIOPC02875	yfgM	2638663	2639283	reverse	1	yfgM	[IC:W]	W 
RDBECOLIOPC02880	ptrA-recBD	2950635	2958884	reverse	3	ptrA;recB;recD	[COMP-AINF:W]	W 
RDBECOLIOPC02883	gspAB	3453508	3455398	reverse	2	gspA;gspB	[COMP-AINF:W]	W 
RDBECOLIOPC02886	putP	1079305	1080813	forward	1	putP	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC02889	galETKM	787797	792055	reverse	4	galE;galT;galK;galM	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	S 
RDBECOLIOPC02890	leuQPV	4606079	4606401	reverse	3	leuQ;leuP;leuV	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC02894	glpTQ	2349935	2352374	reverse	2	glpT;glpQ	[EXP-IEP:W]	W 
RDBECOLIOPC02896	ybgA-phr	739001	740925	forward	2	ybgA;phr	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	S 
RDBECOLIOPC02897	aspA-dcuA	4365472	4368327	reverse	2	aspA;dcuA	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC02899	yihUTS	4070515	4073571	reverse	3	yihU;yihT;yihS	[COMP-AINF:W]	W 
RDBECOLIOPC02901	yjbEFGH	4235906	4239730	forward	4	yjbE;yjbF;yjbG;yjbH	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][COMP-AINF:W][EXP-IMP-POLAR-MUTATION:S][IC-ADJ-GENES-SAME-BIO-PROCESS:W]	W 
RDBECOLIOPC02902	radA-nadR	4624895	4628547	forward	3	serB;radA;nadR	[COMP-AINF:W][EXP-IEP-COREGULATION:W][EXP-IMP-POLAR-MUTATION:S]	W 
RDBECOLIOPC02904	rhsA-yibA	3762183	3767179	forward	2	rhsA;yibA	[COMP-AINF:W]	W 
RDBECOLIOPC02907	rne	1141182	1144367	reverse	1	rne	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC02908	rpsMKD-rpoA-rplQ	3439616	3442471	reverse	5	rpsM;rpsK;rpsD;rpoA;rplQ	[EXP-IEP-COREGULATION:W][EXP-IMP-POLAR-MUTATION:S]	W 
RDBECOLIOPC02909	glnHPQ	845741	848004	reverse	3	glnH;glnP;glnQ		 
RDBECOLIOPC02910	ydcSTUV-patD	1511654	1517002	forward	5	ydcS;ydcT;ydcU;ydcV;patD	[COMP-AINF:W][EXP-IEP-COREGULATION:W]	W 
RDBECOLIOPC02912	rplU-rpmA-yhbE-obgE	3330582	3333451	reverse	4	rplU;rpmA;yhbE;obgE	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IEP-COREGULATION:W]	W 
RDBECOLIOPC02919	patA	3219494	3220873	forward	1	patA	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC02921	flhDC	1977266	1978197	reverse	2	flhD;flhC	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	S 
RDBECOLIOPC02922	rph-pyrE	3815127	3816549	reverse	2	rph;pyrE	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IEP-COREGULATION:W]	W 
RDBECOLIOPC02924	ilvY	3956927	3957820	reverse	1	ilvY		 
RDBECOLIOPC02926	fldA-uof-fur	710200	711465	reverse	3	fldA;uof;fur	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	W 
RDBECOLIOPC02927	metT-leuW-glnUW-metU-glnVX	696430	697133	reverse	7	metT;leuW;glnU;glnW;metU;glnV;glnX	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC02930	ydjA-selD-topB	1844999	1848676	reverse	3	ydjA;selD;topB	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	W 
RDBECOLIOPC02931	ybgIJKL-nei	742827	746726	forward	5	ybgI;pxpB;pxpC;pxpA;nei	[EXP-IEP:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	W 
RDBECOLIOPC02932	pdxH-tyrS-pdxY	1715026	1718007	reverse	3	pdxH;tyrS;pdxY	[EXP-IDA-BOUNDARIES-DEFINED:W][IC:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IMP-POLAR-MUTATION:S]	W 
RDBECOLIOPC02936	yffB-dapE-ypfN	2591247	2592962	forward	3	yffB;dapE;ypfN	[EXP-IDA-BOUNDARIES-DEFINED:W][COMP-AINF:W]	W 
RDBECOLIOPC02941	csgBAC	1103951	1105293	forward	3	csgB;csgA;csgC	[EXP-IEP:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	W 
RDBECOLIOPC02943	gntXY	3544882	3546199	forward	2	yhgH;nfuA	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC02945	argCBH	4155001	4158223	forward	3	argC;argB;argH	[ND:W]	W 
RDBECOLIOPC02947	ycjMNOPQRSTUV-ymjB-ompG	1370216	1382852	forward	12	ycjM;ycjN;ycjO;ycjP;ycjQ;ycjR;ycjS;ycjT;ycjU;ycjV;ymjB;ompG	[EXP-IEP-COREGULATION:W][COMP-AINF:W][IC:W]	W 
RDBECOLIOPC02948	sdsN	1996921	1997057	forward	1	sdsN	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	W 
RDBECOLIOPC02950	bepA-yfgD	2616094	2617937	forward	2	bepA;yfgD	[EXP-IEP-COREGULATION:W]	W 
RDBECOLIOPC02953	ydgK-rsxABCDGE-nth	1705250	1712158	forward	8	ydgK;rsxA;rsxB;rsxC;rsxD;rsxG;rsxE;nth	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	S 
RDBECOLIOPC02956	rfaDFCL	3793987	3798207	forward	4	rfaD;waaF;waaC;waaL	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC02963	ydeNM	1579633	1582524	reverse	2	ydeN;ydeM	[COMP-AINF:W][EXP-IEP-COREGULATION:W][IC:W]	W 
RDBECOLIOPC02966	bglGFB	3902289	3906567	reverse	3	bglG;bglF;bglB	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IMP-POLAR-MUTATION:S]	W 
RDBECOLIOPC02968	gpmM-envC-yibQ	3785260	3789060	forward	3	gpmM;envC;yibQ	[COMP-AINF:W]	W 
RDBECOLIOPC02974	accA	208621	209580	forward	1	accA	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	S 
RDBECOLIOPC02975	srlAEBD-gutM-srlR-gutQ	2825832	2830778	forward	7	srlA;srlE;srlB;srlD;gutM;srlR;gutQ	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	S 
RDBECOLIOPC02983	rplM-rpsI	3377815	3378651	reverse	2	rplM;rpsI	[EXP-IDA-BOUNDARIES-DEFINED:W][IC:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	W 
RDBECOLIOPC02985	otsBA	1980188	1982387	reverse	2	otsB;otsA	[EXP-IMP-POLAR-MUTATION:S]	S 
RDBECOLIOPC02986	yjeFE-amiB-mutL-miaA-hfq-hflXKC	4394066	4404304	forward	9	nnr;tsaE;amiB;mutL;miaA;hfq;hflX;hflK;hflC	[EXP-IEP-COREGULATION:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	W 
RDBECOLIOPC02987	pcnB-folK	157253	159126	reverse	2	pcnB;folK	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC02991	dcuSR	4349315	4351662	reverse	2	dcuS;dcuR	[EXP-IEP-COREGULATION:W]	W 
RDBECOLIOPC02994	mlc-ynfK	1666524	1668564	reverse	2	mlc;bidA	[COMP-AINF:W][EXP-IEP-COREGULATION:W]	W 
RDBECOLIOPC03001	dadAX	1237571	1239949	forward	2	dadA;dadX	[EXP-IEP-COREGULATION:W][IC-ADJ-GENES-SAME-BIO-PROCESS:W]	W 
RDBECOLIOPC03006	isrC-flu	2071317	2074658	forward	2	isrC;flu	[COMP-HINF:W][IC:W][EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC03013	dps	848408	848911	reverse	1	dps		 
RDBECOLIOPC03014	fepDGC	619384	622189	reverse	3	fepD;fepG;fepC		 
RDBECOLIOPC03019	rplKAJL-rpoBC	4178447	4189573	forward	6	rplK;rplA;rplJ;rplL;rpoB;rpoC	[EXP-IMP-POLAR-MUTATION:S][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC03023	gltBDF	3354725	3361940	forward	3	gltB;gltD;gltF	[AS-NAS:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IMP-POLAR-MUTATION:S]	W 
RDBECOLIOPC03024	ptsG	1157869	1159302	forward	1	ptsG	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC03035	nanCMS	4536614	4539501	reverse	3	nanC;nanM;nanS	[COMP-AINF:W][COMP-HINF:W][EXP-IEP-COREGULATION:W][IC-ADJ-GENES-SAME-BIO-PROCESS:W]	W 
RDBECOLIOPC03036	mreBCD	3398387	3401087	reverse	3	mreB;mreC;mreD	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IMP-POLAR-MUTATION:S][EXP-IEP-COREGULATION:W][IC-ADJ-GENES-SAME-BIO-PROCESS:W]	W 
RDBECOLIOPC03037	gcd	138835	141225	reverse	1	gcd	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC03039	norR	2830775	2832289	reverse	1	norR	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC03044	map-glnD-dapD	185123	189506	reverse	3	map;glnD;dapD	[COMP-AINF:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	W 
RDBECOLIOPC03046	bamD	2736146	2736883	forward	1	bamD	[COMP-AINF:W]	W 
RDBECOLIOPC03047	mqsRA	3167851	3168544	reverse	2	mqsR;mqsA	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][COMP-AINF:W]	W 
RDBECOLIOPC03049	serV-argVYZQ	2817784	2818645	reverse	5	serV;argV;argY;argZ;argQ	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC03051	fucAO	2931865	2933688	reverse	2	fucA;fucO	[EXP-IEP:W][EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	W 
RDBECOLIOPC03052	metG	2194300	2196333	forward	1	metG	[EXP-IDA-BOUNDARIES-DEFINED:W][COMP-AINF:W]	W 
RDBECOLIOPC03063	mdh	3383330	3384268	reverse	1	mdh	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC03066	plsB	4254043	4256466	reverse	1	plsB	[EXP-IDA-BOUNDARIES-DEFINED:W][COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC03073	phoA-psiF	401747	403601	forward	2	phoA;psiF	[EXP-IEP:W]	W 
RDBECOLIOPC03076	pgi	4233758	4235407	forward	1	pgi	[COMP-AINF:W]	W 
RDBECOLIOPC03085	appCBA-yccB	1037740	1041915	forward	4	appC;appB;appX;appA	[EXP-IEP-COREGULATION:W][EXP-IMP-POLAR-MUTATION:S]	W 
RDBECOLIOPC03086	rpsU-dnaG-rpoD	3210781	3214888	forward	3	rpsU;dnaG;rpoD	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	W 
RDBECOLIOPC03093	dolP	3296409	3296984	forward	1	dolP	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC03100	leuO	84368	85312	forward	1	leuO	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC03107	dinB-yafNOP	250898	253161	forward	4	dinB;yafN;yafO;yafP	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IMP-POLAR-MUTATION:S][COMP-AINF:W]	W 
RDBECOLIOPC03111	dcuD	3374869	3376236	forward	1	dcuD	[COMP-AINF-SINGLE-DIRECTON:W]	W 
RDBECOLIOPC03112	flgAMN	1129414	1130863	reverse	3	flgA;flgM;flgN		 
RDBECOLIOPC03113	nanATEK-yhcH	3369014	3373576	reverse	5	nanA;nanT;nanE;nanK;nanQ	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IEP-COREGULATION:W][EXP-IMP-POLAR-MUTATION:S]	W 
RDBECOLIOPC03117	ykfA-yafZ	267184	268960	reverse	2	ykfA;yafZ	[COMP-AINF:W][IC:W]	W 
RDBECOLIOPC03118	ompC	2311646	2312749	reverse	1	ompC	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	S 
RDBECOLIOPC03119	gltA	753185	754468	reverse	1	gltA	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S]	S 
RDBECOLIOPC03120	dnaQ	236067	236798	forward	1	dnaQ	[COMP-AINF:W]	W 
RDBECOLIOPC03122	asflhD	1978176	1978395	forward	1	asflhD	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION-NORTHERN:[]]	 
RDBECOLIOPC03123	puuAP	1357802	1360908	reverse	3	puuA;ymjE;puuP	[EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][COMP-AINF:W]	W 
RDBECOLIOPC03128	pdeL	332371	333459	forward	1	pdeL	[EXP-IDA-BOUNDARIES-DEFINED:W][COMP-AINF:W]	W 
RDBECOLIOPC03133	appY	583681	584430	forward	1	appY	[EXP-IEP:W][EXP-IDA-BOUNDARIES-DEFINED:W][COMP-AINF:W]	W 
RDBECOLIOPC03134	cirA	2244778	2246769	reverse	1	cirA	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IMP-POLAR-MUTATION:S]	W 
RDBECOLIOPC03139	murQP-yfeW	2545773	2549406	forward	3	murQ;murP;yfeW	[EXP-IEP-COREGULATION:W][COMP-AINF:W][IC-ADJ-GENES-SAME-BIO-PROCESS:W]	W 
RDBECOLIOPC03141	ucpA	2543832	2544623	reverse	1	ucpA	[COMP-AINF:W]	W 
RDBECOLIOPC03143	malXY	1699355	1702129	forward	2	malX;malY	[EXP-IEP:W][EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IMP-POLAR-MUTATION:S]	W 
RDBECOLIOPC03145	trpLEDCBA	1316416	1323082	reverse	6	trpL;trpE;trpD;trpC;trpB;trpA	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IMP-POLAR-MUTATION:S]	W 
RDBECOLIOPC03147	endA	3090347	3091054	forward	1	endA	[EXP-IDA-BOUNDARIES-DEFINED:W]	W 
RDBECOLIOPC03150	serC-aroA	957653	960095	forward	2	serC;aroA	[EXP-IDA-BOUNDARIES-DEFINED:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IMP-POLAR-MUTATION:S]	W 
RDBECOLIOPC03153	clpX-lon	456677	461242	forward	3	clpP;clpX;lon	[EXP-IEP-COREGULATION:W][EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S][EXP-IEP:W][COMP-AINF:W]	W 
RDBECOLIOPC03157	fliLMNOPQR	2019618	2023678	forward	7	fliL;fliM;fliN;fliO;fliP;fliQ;fliR	[IC-ADJ-GENES-SAME-BIO-PROCESS:W]	W 
